name,dni,phone,address_id,is_subscribed
Cliente 2441,29960983,0290-3543-1602,1679,1
Cliente 2443,54658024,0288-6242-4919,1680,0
Cliente 2444,65013238,0215-5956-4436,1681,1
Cliente 2446,43847289,0249-4056-9152,1682,0
Cliente 2447,70345934,0217-6356-7919,1683,0
Cliente 2448,10998405,0221-5105-7812,1684,0
Cliente 2449,29886742,0205-3299-4932,1685,0
Cliente 2453,62437549,0267-4222-8126,1686,1
Cliente 2454,89319341,0270-5754-9827,1687,0
Cliente 2457,45527500,0238-1634-4759,1688,0
Cliente 2458,45616810,0200-9695-4755,1689,1
Cliente 2459,42075348,0250-1036-8045,1690,1
Cliente 2460,81841063,0269-7828-1267,1691,0
Cliente 2461,76657301,0274-4496-9750,1692,0
Cliente 2463,67646579,0210-6386-5023,1693,1
Cliente 2464,27431859,0295-5230-3769,1694,0
Cliente 2465,65777619,0220-7986-4343,1695,1
Cliente 2466,23100228,0297-5731-6070,1696,1
Cliente 2467,30880066,0215-1054-4924,1697,0
Cliente 2468,25216365,0297-8393-6530,1698,0
Cliente 2470,33675811,0249-4101-9934,1699,1
Cliente 2473,23900847,0265-7593-4479,1700,1
Cliente 2476,35243741,0200-6823-1280,1701,0
Cliente 2477,65771986,0295-1121-6163,1702,0
Cliente 2478,27995861,0212-9528-2908,1703,1
Cliente 2479,76349917,0270-6582-2962,1704,1
Cliente 2480,43022604,0239-9799-7973,1705,1
Cliente 2482,47670632,0243-7750-2218,1706,0
Cliente 2484,53990376,0223-2524-3251,1707,1
Cliente 2486,87364623,0227-2291-4793,1708,0
Cliente 2487,83847719,0296-9868-2305,1709,0
Cliente 2488,23480253,0251-1667-6110,1710,0
Cliente 2489,98301509,0242-5408-1852,1711,1
Cliente 2490,88960861,0200-2750-8814,1712,0
Cliente 2492,54837154,0221-4033-2701,1713,1
Cliente 2493,39315551,0293-3075-3774,1714,1
Cliente 2494,10709540,0287-9568-5477,1715,1
Cliente 2495,83492765,0230-1972-8040,1716,0
Cliente 2496,80837586,0237-6640-3231,1717,0
Cliente 2497,46152919,0231-3042-7884,1718,0
Cliente 2498,25382790,0251-4132-5144,1719,1
Cliente 2500,43553891,0295-1762-2182,1720,0
